ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-01,430.8465739664289,161.99998639640307,161.99998640597934,430.8465739664289,430.8465739664289,-268.8465875652667,-268.8465875652667,-268.8465875652667,-268.8465875652667,-268.8465875652667,-268.8465875652667,0.0,0.0,0.0,161.99998640116218
2026-01-01,476.95350110862915,650.2965570252269,650.3380596945489,476.9325052082459,476.9740078760889,173.3640518196138,173.3640518196138,173.3640518196138,173.3640518196138,173.3640518196138,173.3640518196138,0.0,0.0,0.0,650.317552928243
2026-02-01,523.0604282508294,746.6286943066358,746.7689706376526,522.9876958739027,523.1279722014267,223.64099843294483,223.64099843294483,223.64099843294483,223.64099843294483,223.64099843294483,223.64099843294483,0.0,0.0,0.0,746.7014266837742
2026-03-01,564.7053947018492,706.4685874499111,706.7515549572161,564.5565593393492,564.839526855485,141.9120281004067,141.9120281004067,141.9120281004067,141.9120281004067,141.9120281004067,141.9120281004067,0.0,0.0,0.0,706.6174228022559
2026-04-01,610.8123218440494,565.1160897702412,565.5722280967193,610.57343435612,611.0295726759456,-45.45734458293149,-45.45734458293149,-45.45734458293149,-45.45734458293149,-45.45734458293149,-45.45734458293149,0.0,0.0,0.0,565.3549772611179
2026-05-01,655.4319287558562,701.0525506825838,701.7237577857746,655.0895753008348,655.7607824047558,45.962975378296605,45.962975378296605,45.962975378296605,45.962975378296605,45.962975378296605,45.962975378296605,0.0,0.0,0.0,701.3949041341529
2026-06-01,701.5388558980563,717.5220175096861,718.4028644075959,701.090105200205,701.970952102695,16.431912309417655,16.431912309417655,16.431912309417655,16.431912309417655,16.431912309417655,16.431912309417655,0.0,0.0,0.0,717.970768207474
2026-07-01,746.1584628098631,671.0969008633167,672.2102409900178,745.5791248388872,746.6924649575215,-74.48222396647881,-74.48222396647881,-74.48222396647881,-74.48222396647881,-74.48222396647881,-74.48222396647881,0.0,0.0,0.0,671.6762388433842
2026-08-01,792.2653899520635,735.3501751933272,736.7435652340555,791.5397774714423,792.9331675131261,-56.18960227847238,-56.18960227847238,-56.18960227847238,-56.18960227847238,-56.18960227847238,-56.18960227847238,0.0,0.0,0.0,736.0757876735911
2026-09-01,838.3723170942638,685.8116804120884,687.4743354566558,837.5190462291371,839.1817012784109,-151.70736582197998,-151.70736582197998,-151.70736582197998,-151.70736582197998,-151.70736582197998,-151.70736582197998,0.0,0.0,0.0,686.6649512722838
2026-10-01,882.9919240060706,561.192992500255,563.1654746116136,881.9823157326673,883.9547978400122,-320.78932322858014,-320.78932322858014,-320.78932322858014,-320.78932322858014,-320.78932322858014,-320.78932322858014,0.0,0.0,0.0,562.2026007774905
2026-11-01,929.0988511482708,695.5341768857146,697.7969367166597,927.9384692915784,930.201229123258,-232.40429240406414,-232.40429240406414,-232.40429240406414,-232.40429240406414,-232.40429240406414,-232.40429240406414,0.0,0.0,0.0,696.6945587442067
2026-12-01,973.7184580600775,747.8585089117962,750.4020487275596,972.4135698173413,974.9571096307599,-224.55506090092663,-224.55506090092663,-224.55506090092663,-224.55506090092663,-224.55506090092663,-224.55506090092663,0.0,0.0,0.0,749.1633971591509
