ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-11-01,-116.07632592799865,142.00000836095037,142.0000083663907,-116.07632592799865,-116.07632592799865,258.07633429143635,258.07633429143635,258.07633429143635,258.07633429143635,258.07633429143635,258.07633429143635,0.0,0.0,0.0,142.0000083634377
2025-12-01,-171.0965313449033,149.9999887829841,149.99998878842004,-171.0965313449033,-171.0965313449033,321.0965201306718,321.0965201306718,321.0965201306718,321.0965201306718,321.0965201306718,321.0965201306718,0.0,0.0,0.0,149.99998878576852
2026-01-01,-227.95074360903797,-581.9266113706414,-581.9048770930343,-227.96208751149513,-227.94035323499887,-353.96452385993723,-353.96452385993723,-353.96452385993723,-353.96452385993723,-353.96452385993723,-353.96452385993723,0.0,0.0,0.0,-581.9152674689752
2026-02-01,-284.8049558731729,-545.9204565121651,-545.8539986149741,-284.83974532351607,-284.7732874224057,-261.0807111903172,-261.0807111903172,-261.0807111903172,-261.0807111903172,-261.0807111903172,-261.0807111903172,0.0,0.0,0.0,-545.88566706349
2026-03-01,-336.15714759561723,-572.9266271232906,-572.7983996019832,-336.2241158018056,-336.09588828155864,-236.7025113195184,-236.7025113195184,-236.7025113195184,-236.7025113195184,-236.7025113195184,-236.7025113195184,0.0,0.0,0.0,-572.8596589151357
2026-04-01,-393.01135985975185,-478.5605067834945,-478.3567284252731,-393.11920485789165,-392.9154265002754,-85.44130192402669,-85.44130192402669,-85.44130192402669,-85.44130192402669,-85.44130192402669,-85.44130192402669,0.0,0.0,0.0,-478.4526617837785
2026-05-01,-448.0315652766566,-563.8306765396767,-563.5384711884303,-448.18708999617223,-447.8948846430758,-115.64358654333674,-115.64358654333674,-115.64358654333674,-115.64358654333674,-115.64358654333674,-115.64358654333674,0.0,0.0,0.0,-563.6751518199933
2026-06-01,-504.88577754079125,-418.27148033743964,-417.88453983796734,-505.08961182144833,-504.70267131917944,86.81813148208323,86.81813148208323,86.81813148208323,86.81813148208323,86.81813148208323,86.81813148208323,0.0,0.0,0.0,-418.067646058708
2026-07-01,-559.9059829576959,-588.3632187808917,-587.865503626546,-560.163802082156,-559.6660869287795,-28.199416698511723,-28.199416698511723,-28.199416698511723,-28.199416698511723,-28.199416698511723,-28.199416698511723,0.0,0.0,0.0,-588.1053996562076
2026-08-01,-616.7601952218308,-566.574915955593,-565.9589667224618,-617.0812258033354,-616.4652765741951,50.50630985030375,50.50630985030375,50.50630985030375,50.50630985030375,50.50630985030375,50.50630985030375,0.0,0.0,0.0,-566.2538853715271
2026-09-01,-673.6144074859656,-575.219394695074,-574.4826167930379,-674.0013867420595,-673.2646088387379,98.78199204741449,98.78199204741449,98.78199204741449,98.78199204741449,98.78199204741449,98.78199204741449,0.0,0.0,0.0,-574.832415438551
2026-10-01,-728.6346129028701,-474.3264688934598,-473.4739998067707,-729.0777275901427,-728.2252585018524,254.75125869819078,254.75125869819078,254.75125869819078,254.75125869819078,254.75125869819078,254.75125869819078,0.0,0.0,0.0,-473.88335420467934
2026-11-01,-785.4888251670047,-535.4557000595348,-534.4719336317601,-786.0000979537351,-785.0163315199699,250.54439789272652,250.54439789272652,250.54439789272652,250.54439789272652,250.54439789272652,250.54439789272652,0.0,0.0,0.0,-534.9444272742783
2026-12-01,-840.5090305839094,-445.2421430599833,-444.130342404023,-841.0820249027846,-839.9702242495688,395.8398818446824,395.8398818446824,395.8398818446824,395.8398818446824,395.8398818446824,395.8398818446824,0.0,0.0,0.0,-444.669148739227
