ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-11-01,287.86745585073226,135.99998383805314,135.99998384283762,287.86745585073226,287.86745585073226,-151.86747201033575,-151.86747201033575,-151.86747201033575,-151.86747201033575,-151.86747201033575,-151.86747201033575,0.0,0.0,0.0,135.9999838403965
2025-12-01,320.39337211643357,165.00000572988841,165.00000573485414,320.39337211643357,320.39337211643357,-155.3933663841488,-155.3933663841488,-155.3933663841488,-155.3933663841488,-155.3933663841488,-155.3933663841488,0.0,0.0,0.0,165.00000573228476
2026-01-01,354.00348559099154,506.82682241538805,506.97991902011535,353.92706441501457,354.08016101871783,152.89975800013983,152.89975800013983,152.89975800013983,152.89975800013983,152.89975800013983,152.89975800013983,0.0,0.0,0.0,506.9032435911314
2026-02-01,387.61359906554964,555.6674931284184,556.1808475671993,387.36178194637677,387.8751363862887,168.3057111800032,168.3057111800032,168.3057111800032,168.3057111800032,168.3057111800032,168.3057111800032,0.0,0.0,0.0,555.9193102455529
2026-03-01,417.97112091353745,517.5962142481798,518.5779752478478,417.49098477117576,418.47274577145276,100.1052294761935,100.1052294761935,100.1052294761935,100.1052294761935,100.1052294761935,100.1052294761935,0.0,0.0,0.0,518.0763503897309
2026-04-01,451.5812343880955,492.5679712010012,494.1183048096661,450.85112292646795,452.4014565343064,41.71684827447241,41.71684827447241,41.71684827447241,41.71684827447241,41.71684827447241,41.71684827447241,0.0,0.0,0.0,493.2980826625679
2026-05-01,484.10715065379685,605.6423898460909,607.8939707863889,483.0008864224159,485.2524673596669,122.64150342574037,122.64150342574037,122.64150342574037,122.64150342574037,122.64150342574037,122.64150342574037,0.0,0.0,0.0,606.7486540795372
2026-06-01,517.7172641283548,588.6487129659619,591.6549428633617,516.2029684197191,519.2091983182366,72.44574454525626,72.44574454525626,72.44574454525626,72.44574454525626,72.44574454525626,72.44574454525626,0.0,0.0,0.0,590.1630086736111
2026-07-01,550.243180394056,463.32175037474974,467.1513361269621,548.333452856713,552.1630386085482,-85.01170248210917,-85.01170248210917,-85.01170248210917,-85.01170248210917,-85.01170248210917,-85.01170248210917,0.0,0.0,0.0,465.23147791194685
2026-08-01,583.8532938686141,486.73388967779823,491.4351650330178,581.44464377417,586.1459191291551,-94.71075409701133,-94.71075409701133,-94.71075409701133,-94.71075409701133,-94.71075409701133,-94.71075409701133,0.0,0.0,0.0,489.14253977160274
2026-09-01,617.4634073431721,469.01817043328754,474.60134510256324,614.5307149060544,620.1138895775935,-145.51254447366836,-145.51254447366836,-145.51254447366836,-145.51254447366836,-145.51254447366836,-145.51254447366836,0.0,0.0,0.0,471.95086286950374
2026-10-01,649.9893236088734,721.8623669922781,728.5024608395113,646.5179552463359,653.1580490943423,75.34441174703113,75.34441174703113,75.34441174703113,75.34441174703113,75.34441174703113,75.34441174703113,0.0,0.0,0.0,725.3337353559045
2026-11-01,683.5994370834316,416.7948116545384,424.6167307639607,679.4679387865334,687.2898578950613,-262.6731271324383,-262.6731271324383,-262.6731271324383,-262.6731271324383,-262.6731271324383,-262.6731271324383,0.0,0.0,0.0,420.92630995099324
2026-12-01,716.1253533491328,552.6408645313879,561.6458871263292,711.3485574038652,720.3535800010965,-158.70769287198596,-158.70769287198596,-158.70769287198596,-158.70769287198596,-158.70769287198596,-158.70769287198596,0.0,0.0,0.0,557.4176604771468
